2026/02/02 22:36:46 [error] 7892#17508: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/favicon.ico" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /favicon.ico HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2026/02/13 18:15:14 [error] 19072#25276: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 18:15:14 [error] 19072#25276: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 18:15:14 [error] 19072#25276: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:09:06 [error] 19072#25276: *14 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:09:06 [error] 19072#25276: *13 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:09:06 [error] 19072#25276: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:13:36 [error] 7684#1096: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:13:36 [error] 7684#1096: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:13:36 [error] 7684#1096: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:14:17 [error] 7684#1096: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:14:17 [error] 7684#1096: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:14:17 [error] 7684#1096: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:18:40 [error] 15376#20036: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:18:40 [error] 15376#20036: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:18:40 [error] 15376#20036: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:20:19 [error] 16504#15460: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:20:19 [error] 16504#15460: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:20:19 [error] 16504#15460: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:22:44 [error] 14476#22732: *7 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:22:44 [error] 14476#22732: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:22:44 [error] 14476#22732: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:23:57 [error] 14476#22732: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:23:57 [error] 14476#22732: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:23:57 [error] 14476#22732: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:25:00 [error] 14476#22732: *11 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:25:00 [error] 14476#22732: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:25:00 [error] 14476#22732: *14 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:36:22 [error] 2708#11644: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:36:22 [error] 2708#11644: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:36:22 [error] 2708#11644: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:52:02 [error] 21520#14924: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:52:02 [error] 21520#14924: *7 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:52:02 [error] 21520#14924: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:56:30 [error] 25148#4480: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:56:30 [error] 25148#4480: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:56:30 [error] 25148#4480: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:58:18 [error] 12352#10944: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:58:18 [error] 12352#10944: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:58:18 [error] 12352#10944: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:59:08 [error] 12352#10944: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:59:08 [error] 12352#10944: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 20:59:08 [error] 12352#10944: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:01:19 [error] 600#8096: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:01:19 [error] 600#8096: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:01:19 [error] 600#8096: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:05:24 [error] 23792#16092: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:05:24 [error] 23792#16092: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:05:24 [error] 23792#16092: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:08:05 [error] 23792#16092: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:08:05 [error] 23792#16092: *11 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:08:05 [error] 23792#16092: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:27:22 [error] 10832#3720: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:27:22 [error] 10832#3720: *5 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:27:22 [error] 10832#3720: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:27:52 [error] 10832#3720: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:27:52 [error] 10832#3720: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:27:52 [error] 10832#3720: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:29:01 [error] 10832#3720: *17 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:29:01 [error] 10832#3720: *16 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:29:01 [error] 10832#3720: *18 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:30:17 [error] 18920#6032: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:30:17 [error] 18920#6032: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:30:17 [error] 18920#6032: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:33:35 [error] 26796#26860: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:33:35 [error] 26796#26860: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:33:35 [error] 26796#26860: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:35:51 [error] 26796#26860: *8 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:35:51 [error] 26796#26860: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 21:35:51 [error] 26796#26860: *10 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:04:13 [error] 3436#9820: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:04:13 [error] 3436#9820: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:04:13 [error] 3436#9820: *4 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:05:07 [error] 27156#14824: *2 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:05:07 [error] 27156#14824: *1 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:05:07 [error] 27156#14824: *3 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:05:36 [error] 27156#14824: *6 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:05:36 [error] 27156#14824: *7 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:05:36 [error] 27156#14824: *9 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample4.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample4.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:06:06 [error] 27156#14824: *11 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample2.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample2.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
2026/02/13 22:06:06 [error] 27156#14824: *12 CreateFile() "C:\Users\12952\Desktop\video_management_system\backEnd\video_data_service\src\main\resources\static\nginx/html/imgs/sample3.png" failed (2: The system cannot find the file specified), client: 127.0.0.1, server: localhost, request: "GET /imgs/sample3.png HTTP/1.1", host: "localhost:8026", referrer: "http://localhost:8025/"
